covariate	log(HR)	log(HR) lower 95%	log(HR) upper 95%	pvalue	BH-corrected pvalue	prognostic association
AIDA	-0.0618840365955584	-0.48525379094524235	0.3614857177541255	0.7745041501938484	0.8950736616348942	not prognostic
FAM172A	-0.32912702759457185	-0.6978913626462866	0.03963730745714289	0.08024026800142132	0.27503488492217654	not prognostic
NIF3L1	-0.5102420953038221	-0.912201176354543	-0.10828301425310127	0.012847996648498809	0.10072514360246045	not prognostic
GOLGA1	-0.20601932468824025	-0.537478618863547	0.12543996948706643	0.22314024939045088	0.4877379523419694	not prognostic
GOLGA2	0.18526300479909907	-0.19757333574351965	0.5680993453417178	0.34289019421573874	0.6111678098374496	not prognostic
GOLGA3	0.1924969287771618	-0.23973426317984586	0.6247281207341695	0.38272712058055636	0.642881033875745	not prognostic
NHLRC2	0.1643238875229544	-0.200814839530299	0.5294626145762078	0.37775230579899544	0.6392017376334164	not prognostic
NHEJ1	0.08058923791435577	-0.2454508198676925	0.40662929569640405	0.6280624107661851	0.8158796813101646	not prognostic
GOLGA4	-0.21573762062640348	-0.640085771685344	0.20861053043253705	0.31903583964850346	0.5917397705351256	not prognostic
GOLGA5	-0.19097225048253613	-0.5377951450752637	0.15585064411019145	0.28048898655231336	0.5530098869418325	not prognostic
EXOC2	0.2796877145643606	-0.2040128438325094	0.7633882729612306	0.2570882877476744	0.5265869229478217	not prognostic
NGLY1	-0.2101825904994267	-0.618554030565338	0.1981888495664846	0.3130879472239016	0.5853155964701588	not prognostic
GOLGB1	0.06667298659227197	-0.4117932388849932	0.5451392120695372	0.7847642554308646	0.899960852936151	not prognostic
NFYC	0.05862124070194873	-0.4541038821625778	0.5713463635664753	0.8226888703924526	0.9181667235880863	not prognostic
GOLIM4	-0.014659623684415982	-0.33180694189602333	0.3024876945271914	0.9278134700726711	0.9717728120683932	not prognostic
FAM160B1	-0.21943774139725133	-0.6592034245359977	0.22032794174149503	0.32807518796049173	0.5991956666279646	not prognostic
GOSR1	-0.22279698985553875	-0.6389817885194007	0.19338780880832324	0.2940717219170379	0.5682763061349536	not prognostic
GPATCH8	0.6919854849299821	0.15688493581300922	1.227086034046955	0.011257532429380714	0.094283150458602	not prognostic
FAM120A	-0.409314138394881	-0.8864549697426729	0.06782669295291083	0.09269485658724738	0.3006873373281253	not prognostic
GPN1	0.08592676258154926	-0.3805837662080268	0.5524372913711253	0.7180945451140237	0.8675078211315415	not prognostic
FAM114A2	-0.03701335777775566	-0.36942421920006296	0.29539750364455164	0.8272432883281008	0.9203814042999238	not prognostic
NFRKB	0.063653304608174	-0.33513442299784757	0.46244103221419564	0.7543994960299325	0.8846285118475424	not prognostic
GPS1	0.3129144190256339	-0.2937139000756248	0.9195427381268926	0.312016618419972	0.5844110428271987	not prognostic
FAF2	0.1994664713340567	-0.16729171866489034	0.5662246613330038	0.286444756711563	0.5589668497904584	not prognostic
FAF1	-0.0650384757062574	-0.3899893609278877	0.25991240951537287	0.6948483003458503	0.8559406759763893	not prognostic
GOLGA7	-0.06440789225375952	-0.4982636388028242	0.36944785429530513	0.7710775381593971	0.8929578578632884	not prognostic
GTPBP2	0.6181461839498291	0.2088408323528108	1.0274515355468474	0.0030763802500803038	0.047900578050380796	unfavorable
NAA10	0.24596052278211278	-0.20835859394533213	0.7002796395095576	0.2886487072244527	0.5621648631238906	not prognostic
AGFG1	0.2706588815779052	-0.1768863107054855	0.7182040738612958	0.23589325134311856	0.5021284544162959	not prognostic
LRRC57	-0.021261548732767827	-0.361263386575447	0.31874028910991137	0.9024526322634957	0.9571920882188221	not prognostic
LRRC8A	0.06802457522080786	-0.3610706411448837	0.4971197915864994	0.756018360774356	0.8853672183142981	not prognostic
LRRFIP1	-0.03694129729033439	-0.3632428658945442	0.2893602713138754	0.8243981860552996	0.9189289043517302	not prognostic
LSG1	0.056219045543764716	-0.33526927092882514	0.4477073620163546	0.778359556975446	0.8959440876319321	not prognostic
MKRN2	-0.30824542508855357	-0.7212684505234863	0.10477760034637923	0.14353546702198092	0.3830322015641714	not prognostic
LSM3	-0.08274464493980664	-0.5837838144669361	0.4182945245873228	0.7461800638246565	0.8807580898381212	not prognostic
LSM4	0.0007045094438768675	-0.4712899828862382	0.4726990017739919	0.997665803458375	0.998558070247382	not prognostic
MKLN1	-0.034151112758820046	-0.6121950022824096	0.5438927767647697	0.9078145212610731	0.9602626900815675	not prognostic
MKL2	-0.09688121389099068	-0.47628144164837216	0.2825190138663908	0.61673441888519	0.8087920392967785	not prognostic
MKL1	-0.1901955857897007	-0.8969175161195679	0.5165263445401664	0.5978653957698782	0.798789566979215	not prognostic
LSM6	-0.11726336710320073	-0.5765123322066603	0.3419855980002588	0.6167569795079881	0.8087031689418597	not prognostic
DPH6	-0.272429773021162	-0.6711791623906924	0.12631961634836836	0.18054853996630066	0.4355836912741282	not prognostic
MLLT4	-0.24649005304444424	-0.5555056927797525	0.06252558669086403	0.11796114526017734	0.34535844784642505	not prognostic
LTN1	0.35609349263690593	-0.11586734854470421	0.828054333818516	0.1391967618134061	0.3773020310370647	not prognostic
LYSMD3	-0.029539158209349495	-0.4004878102388518	0.34140949382015284	0.8759741688121531	0.9450050287233651	not prognostic
LZTR1	0.04410313359937062	-0.38520011714969815	0.4734063843484394	0.8404242823194044	0.9270969196162676	not prognostic
LZTS2	0.014611634071800172	-0.435250039641451	0.4644733077850513	0.9492408096575655	0.9809040822788763	not prognostic
ACTG1	-0.02750492044263976	-0.4299756105173615	0.374965769632082	0.8934466222792836	0.9535138406563864	not prognostic
MACF1	-0.08651983549935631	-0.5636229943777105	0.3905833233789978	0.7222690697309062	0.8695004681055268	not prognostic
DOHH	-0.1105238529810991	-0.5185907012226675	0.29754299526046935	0.5955219049761672	0.7970859045076432	not prognostic
DLG1	-0.6087939640105048	-1.0110247381976873	-0.20656318982332234	0.003012185147694552	0.04764680852881506	favorable
MAD1L1	0.42916015280349806	-0.038046454079821046	0.8963667596868172	0.07180436767567408	0.2609028018670089	not prognostic
DOCK9	-0.20533702671773355	-0.6546116284697905	0.24393757503432337	0.37036792616501857	0.633410514413641	not prognostic
MIER1	0.0011845493700601973	-0.46501536295072066	0.467384461690841	0.9960265538099907	0.9982565472137969	not prognostic
MADD	0.30697032529926094	-0.1837298228707558	0.7976704734692777	0.2201584922476589	0.4842945899492113	not prognostic
MAEA	0.3468617319099273	-0.23555652250439651	0.9292799863242511	0.2431033279237659	0.5106766998830305	not prognostic
MITD1	0.033696878086008346	-0.39317826423301566	0.46057202040503237	0.8770447485890016	0.9458180720449688	not prognostic
ACTN4	-0.09639727146980007	-0.43972067896807143	0.24692613602847133	0.5821050169348414	0.7878437213329759	not prognostic
LRRC47	-0.0810373097521545	-0.4478777258988582	0.2858031063945492	0.6650379240282747	0.8376596136501328	not prognostic
DIS3L	-0.006677868081759715	-0.42495656615661104	0.41160082999309155	0.9750374255425427	0.9903017664075309	not prognostic
DVL2	0.6487153575518415	0.21530732085458598	1.082123394249097	0.0033502352561976412	0.05092471349530982	not prognostic
MORC3	0.0041569710040033885	-0.408616086080534	0.41693002808854074	0.9842519927582974	0.9944710632169097	not prognostic
MON2	0.34340081137045203	-0.0766170160939561	0.7634186388348602	0.1090584217236564	0.3303112482042949	not prognostic
LAMTOR1	-0.15383771630127177	-0.5267337677702999	0.21905833516775633	0.4187566274427452	0.6703250644546572	not prognostic
LAMTOR3	0.0291926092083969	-0.38579601824555404	0.4441812366623478	0.8903393884762064	0.9517860949286538	not prognostic
MON1B	0.011879928184638757	-0.4129005608656946	0.43666041723497206	0.9562860585183486	0.984208424176891	not prognostic
DIAPH1	-0.32955303655916773	-0.660109754661141	0.0010036815428054457	0.0506996947356906	0.21666556895877706	not prognostic
MOB2	-0.07245790979682663	-0.5833459609960683	0.438430141402415	0.7810303664672512	0.8974030891916452	not prognostic
LARP7	-0.22422702842251135	-0.7724315505418629	0.3239774936968402	0.4227462161403577	0.6728616663297107	not prognostic
DUS1L	-0.3391759839551564	-0.7128554189187146	0.03450345100840185	0.07524107898398384	0.26795281628624	not prognostic
MMS19	0.2998599234235233	-0.06337465051923796	0.6630944973662846	0.1056619392899682	0.3244140406252007	not prognostic
LCMT1	0.12476012270794294	-0.2644250052408645	0.5139452506567503	0.5298068740500269	0.7491094351500144	not prognostic
LRRC40	-0.09527227937618724	-0.44218113855388474	0.2516365798015102	0.5903914462001967	0.7930644587892515	not prognostic
ACIN1	0.1848046508069796	-0.4470410886405648	0.816650390254524	0.5664701954520475	0.7772578789091465	not prognostic
DRG2	-0.07262862095231279	-0.4169621333530843	0.2717048914484588	0.6793093043220604	0.8474092519988027	not prognostic
LIN7C	-0.639628735219976	-1.0763385075374106	-0.20291896290254147	0.004096039450118077	0.05641821722601098	not prognostic
DRG1	0.15781708245664808	-0.22467619524182694	0.5403103601551231	0.4186975294276346	0.6703503184845516	not prognostic
LMTK2	-0.1694370615607125	-0.5111524361192096	0.1722783129977846	0.33113325623283957	0.6012241012071816	not prognostic
LOH12CR1	-0.43768270859623515	-0.8982414562232648	0.022876039030794437	0.06251684561815625	0.2418812959461335	not prognostic
DIP2B	0.4032565561120388	-0.05453360374394506	0.8610467159680226	0.08426000618591227	0.2839216542651384	not prognostic
LRBA	-0.3337163533268997	-0.7195531038655207	0.0521203972117214	0.09003671328503672	0.29527424690144094	not prognostic
DIS3	-0.24076426180132252	-0.6310991093980709	0.14957058579542584	0.22668799267253095	0.49129450457447826	not prognostic
LRCH1	-0.45375912747603536	-0.8566824383994132	-0.05083581655265751	0.027296759609429736	0.15104319455081855	not prognostic
LRCH3	0.5582432936450981	0.05434201055935006	1.0621445767308462	0.029906119628170934	0.1589017739056465	not prognostic
LRP1	-0.17641498526840363	-0.5655356813466678	0.21270571080986053	0.37422587399901885	0.6361200398544172	not prognostic
DPP8	0.15439696252195678	-0.29052917183982613	0.5993230968837397	0.4964152145688805	0.7273985950957753	not prognostic
DST	-0.06293635339528274	-0.455206198495045	0.3293334917044795	0.753172058935807	0.8844634632282633	not prognostic
MICALL1	0.4180784329239171	0.0022706077715691775	0.833886258076265	0.04876200177039569	0.21213129341610915	not prognostic
MICAL3	-0.25178786698109795	-0.5844124562837011	0.08083672232150518	0.13790444741266134	0.3750481523953697	not prognostic
DMAP1	0.5242471906933064	-0.08066691254744252	1.1291612939340552	0.0893950387092822	0.2938156319986063	not prognostic
ACTR8	0.20137694953485233	-0.4593026093650705	0.8620565084347751	0.5502387373397658	0.7656648143305755	not prognostic
DNM1L	0.10049718468579476	-0.2831645391125441	0.4841589084841336	0.6076734896237042	0.8042129715596487	not prognostic
MFF	0.033318601419357295	-0.36427454437043755	0.4309117472091521	0.8695371435857292	0.9423757470673082	not prognostic
MATR3	0.2067095253606039	-0.318690740988678	0.7321097917098859	0.440639674405945	0.6870510283797328	not prognostic
MAU2	0.7842389005803535	0.24732511021491344	1.3211526909457936	0.004199076269137881	0.05687493167563003	not prognostic
MBD2	-0.2640438975159348	-0.741725720771087	0.21363792573921742	0.2786345917553026	0.5514181034450097	not prognostic
MBNL1	0.08510927150699538	-0.2973739490874218	0.46759249210141257	0.6627448781050329	0.836536711359701	not prognostic
DNAJC21	0.008485838495485773	-0.389789304352932	0.4067609813439036	0.9666900868764544	0.9892303517893355	not prognostic
DNAJC16	0.12712500902564033	-0.20720676866501975	0.4614567867163004	0.4561211765114357	0.6991359173612196	not prognostic
DNAJC13	0.5575504662744707	0.11679482754387033	0.998306105005071	0.013162932990112177	0.10212109104027237	not prognostic
MCM3AP	0.472006417246802	-0.10164945238186723	1.0456622868754712	0.10681699192579511	0.32683955184950225	not prognostic
MCRS1	0.1748026358978516	-0.3598114320646184	0.7094167038603216	0.5216208180576676	0.7443530736484377	not prognostic
MARK3	0.01590396210587881	-0.42372376692636765	0.45553169113812525	0.943474470435649	0.9777667477497819	not prognostic
DNAJB1	0.21786179092007768	-0.10627118082196646	0.5419947626621218	0.18771648111569825	0.4454348410890131	not prognostic
METTL3	-0.18903430895192005	-0.6205955684059309	0.2425269505020908	0.3906099127759187	0.6483371429519467	not prognostic
METTL16	0.25891941557950465	-0.13229861326264913	0.6501374444216584	0.19457583175984822	0.45271242768864894	not prognostic
METTL14	-0.13579101484343725	-0.5231987087140079	0.25161667902713336	0.4920885633948947	0.724378314382521	not prognostic
MED1	0.22512624242951818	-0.3230757955378327	0.7733282803968691	0.42088632954627614	0.6715728583902709	not prognostic
MED10	0.2183846653399436	-0.29783841903352926	0.7346077497134165	0.40701985334309665	0.6618323187396921	not prognostic
ADAM10	0.17205830330048788	-0.2875324221999983	0.6316490288009741	0.46309663211047336	0.7038031144602052	not prognostic
MED12	0.3639201559155773	-0.13762258443373082	0.8654628962648854	0.15498190551602317	0.40137489154901806	not prognostic
MED14	0.2554901048844233	-0.3633206831166535	0.8743008928855001	0.4183910866907564	0.6700993558394173	not prognostic
MED15	-0.2656407103010011	-0.7466668117137832	0.215385391111781	0.27908999650075816	0.551831435218924	not prognostic
DNAJB12	0.04679205903509633	-0.32643773894206923	0.42002185701226186	0.8058974862272033	0.9113553358838133	not prognostic
MED23	0.29668093964674397	-0.19854610493369618	0.7919079842271841	0.24032433782573115	0.5074584425834365	not prognostic
MED24	0.1533254551700049	-0.3469479546291265	0.6535988649691362	0.5480423054604451	0.7636766942859712	not prognostic
DNAJB2	-0.02287139496540587	-0.3458059734760823	0.30006318354527056	0.8895989174604667	0.9513352971838938	not prognostic
MARK2	0.424719719944499	-0.03717941921531459	0.8866188591043125	0.07151369750677368	0.26026916007241657	not prognostic
DNM2	0.4904242235749009	0.11648131613365859	0.8643671310161432	0.0101556866889225	0.09020224496619358	not prognostic
MAPKAP1	0.11477465718318751	-0.3330024035327515	0.5625517178991265	0.6154003160221819	0.8082263502048694	not prognostic
DOCK7	0.0457338581990272	-0.44777861322123436	0.5392463296192888	0.8558730326545751	0.9351514841782294	not prognostic
DOCK6	-0.0685118983049	-0.5011242796848423	0.36410048307504234	0.7562603620467391	0.8855347922318146	not prognostic
MIB2	-0.12913494774064366	-0.6361586709003499	0.3778887754190627	0.6176473804719635	0.8092780619589477	not prognostic
MIB1	-0.11934847631934571	-0.8045133229600773	0.5658163703213858	0.7327986997448729	0.8749995677268401	not prognostic
ACTR10	-0.009053278927087675	-0.5366650567116871	0.5185584988575118	0.9731714185346468	0.9902038538630177	not prognostic
ACTR1A	0.46797082586428845	0.05191893499150757	0.8840227167370693	0.027485895584571284	0.15124844693833234	not prognostic
ACTR1B	-0.07409233500139531	-0.5110429368235346	0.36285826682074396	0.7396288324549134	0.877421086122809	not prognostic
MIA3	-0.2778568446860316	-0.6437851766597847	0.08807148728772152	0.13668744786251713	0.3734399513924675	not prognostic
DOCK4	0.15568209262186192	-0.19068510151194254	0.5020492867556664	0.3783462663027527	0.6398439973948894	not prognostic
MAGT1	0.08467555828270684	-0.29236638946256943	0.4617175060279831	0.659816885555834	0.8343701379069747	not prognostic
MAN1A2	-0.2850009189720301	-0.694316176335431	0.12431433839137074	0.17234812398310573	0.4246100038582129	not prognostic
ACTR2	-0.08412509411568547	-0.5068636540642222	0.3386134658328513	0.6965118548508147	0.8568110245231305	not prognostic
DNTTIP2	0.10175910697989256	-0.40348601301497455	0.6070042269747596	0.6930293360424659	0.8552297237199444	not prognostic
MAP1S	0.007545313950902269	-0.4539949725181576	0.4690856004199621	0.974438781998981	0.9899183496240641	not prognostic
DNTTIP1	0.3966668128232115	-0.02640163483447927	0.8197352604809023	0.0661136704356499	0.2502814762834561	not prognostic
MAP2K2	0.1308762638185309	-0.34952812951193685	0.6112806571489986	0.5933749211572353	0.7955204655766289	not prognostic
MAP3K11	-0.05299596968344539	-0.49066826107424627	0.3846763217073555	0.812405350586987	0.9144411747303615	not prognostic
MAP3K2	0.0617125852565835	-0.5604615301832074	0.6838867006963745	0.845857912430177	0.929997039173201	not prognostic
