"","coefficients.ConditionC...ConditionA","coefficients.ConditionC...ConditionB","coefficients.ConditionC...ConditionD","coefficients.ConditionA...ConditionB","coefficients.ConditionA...ConditionD","coefficients.ConditionB...ConditionD","df.residual","sigma","stdev.unscaled.ConditionC...ConditionA","stdev.unscaled.ConditionC...ConditionB","stdev.unscaled.ConditionC...ConditionD","stdev.unscaled.ConditionA...ConditionB","stdev.unscaled.ConditionA...ConditionD","stdev.unscaled.ConditionB...ConditionD","Amean","s2.post","t.ConditionC...ConditionA","t.ConditionC...ConditionB","t.ConditionC...ConditionD","t.ConditionA...ConditionB","t.ConditionA...ConditionD","t.ConditionB...ConditionD","df.total","p.value.ConditionC...ConditionA","p.value.ConditionC...ConditionB","p.value.ConditionC...ConditionD","p.value.ConditionA...ConditionB","p.value.ConditionA...ConditionD","p.value.ConditionB...ConditionD","lods.ConditionC...ConditionA","lods.ConditionC...ConditionB","lods.ConditionC...ConditionD","lods.ConditionA...ConditionB","lods.ConditionA...ConditionD","lods.ConditionB...ConditionD","F","F.p.value"
"beta-Alanine metabolism_Homo sapiens_hsa00410",0.562632878683824,0.0838720764292008,0.504709849269099,-0.478760802254623,-0.0579230294147247,0.420837772839899,8,0.105936138825674,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0270751149975472,0.010796926329075,6.63163581007234,0.988582584818293,5.94890920334941,-5.64305322525405,-0.682726606722931,4.96032661853111,11.6319450597957,2.82270178754003e-05,0.342985952472132,7.64360583896048e-05,0.000121943007895211,0.508148890850962,0.000362753145896491,2.29963680249241,-7.0466206097671,1.31099698612353,0.682092747294413,-7.25372590316665,-0.170200855882541,22.8767358732035,3.5792828216287e-05
"Histidine metabolism_Homo sapiens_hsa00340",0.508585201013423,0.480619390085104,0.434657291649002,-0.0279658109283183,-0.0739279093644203,-0.045962098436102,8,0.130028030806298,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0638788828896834,0.0147067269733164,5.13631125140412,4.85387851635887,4.38969740596658,-0.282432735045254,-0.746613845437541,-0.464181110392286,11.6319450597957,0.000272172876678072,0.000432500560503907,0.000947994085760471,0.782574255945221,0.470118766491362,0.651084964320222,-0.0754714343145517,-0.596820774048447,-1.31156542440062,-7.56013221098665,-7.20638003125189,-7.17062444640399,11.677322971015,0.000794882256853702
"Arginine and proline metabolism_Homo sapiens_hsa00330",0.0802497139172155,-0.0372264547680499,0.128177057493279,-0.117476168685265,0.0479273435760634,0.165403512261329,8,0.120623065211527,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0281472960880406,0.013085422937081,0.859201922915921,-0.398568916433102,1.37234102025009,-1.25777083934902,0.513139097334174,1.7709099366832,11.6319450597957,0.407587505943616,0.697430038611434,0.195840832940281,0.233138982979616,0.617459484399347,0.102748201953511,-7.12561066375256,-7.46929252476156,-6.50343542789882,-6.79989533165757,-7.36017077379877,-5.7861388998389,1.29363770378718,0.322767575797617
"Tryptophan metabolism_Homo sapiens_hsa00380",0.478826861542851,0.128693266878269,0.408423579158962,-0.350133594664582,-0.0704032823838895,0.279730312280693,8,0.0784569553155793,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0218813299938499,0.00731206002624836,6.85810707297913,1.84323870423393,5.84973998320865,-5.0148683687452,-1.00836708977048,4.00650127897471,11.6319450597957,2.05645486919469e-05,0.0909071201061736,8.88074357977518e-05,0.000331697617514645,0.333794570445063,0.00184962533862677,2.63262736191649,-5.94117113303741,1.15393787632306,-0.365323357455247,-6.97347624761706,-1.84939790459392,21.1447301430636,5.25668665975586e-05
"Lysine degradation_Homo sapiens_hsa00310",0.105700837348733,-0.284305714633125,0.161747453524234,-0.390006551981857,0.0560466161755009,0.446053168157358,8,0.153546058043644,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0151443856797941,0.0192934770730425,0.932006208999259,-2.50683625540097,1.42619145463385,-3.43884246440023,0.494185245634588,3.93302771003482,11.6319450597957,0.370274846363175,0.0281154315625517,0.180096271637851,0.00512018731482283,0.630375615681591,0.00210656084631043,-7.05958232712254,-4.83572140122773,-6.43367098105802,-3.18856695656933,-7.37028546295772,-1.98245971316283,6.1209081950239,0.00957374423473446
"Fatty acid elongation_Homo sapiens_hsa00062",0.285326172886679,-0.25596776670269,0.577050929947244,-0.541293939589369,0.291724757060565,0.833018696649934,8,0.119681048596452,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0241527155948057,0.0129297341220364,3.07321145641319,-2.756995844947,6.21534123878669,-5.83020730136019,3.1421297823735,8.97233708373369,11.6319450597957,0.00998184108664881,0.0178175082954347,5.14269250494968e-05,9.14854311034902e-05,0.00879823843428247,1.43669515196818e-06,-3.77378308178916,-4.38969690307321,1.72618249335691,0.98375380399409,-3.63580536293114,5.58695387666628,30.007208491617,9.19120209873747e-06
"Biosynthesis of unsaturated fatty acids_Homo sapiens_hsa01040",0.58536645064761,0.613763300454993,0.874312137657505,0.0283968498073825,0.288945687009895,0.260548837202512,8,0.141746177507478,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0127705962587894,0.016897033083771,5.51528844020755,5.78284189720479,8.23771779305213,0.267553456997231,2.72242935284458,2.45487589584735,11.6319450597957,0.000148794622216941,9.83413446988531e-05,3.42295902144431e-06,0.79372799258693,0.0189804343421046,0.0308920102306048,0.555597334350384,0.951849330213014,4.56938789020662,-7.56453611418047,-4.39953929919395,-4.66441394564461,24.2048805870525,2.70935555504397e-05
"Fatty acid metabolism_Homo sapiens_hsa01212",0.649067335426238,0.0294287089202594,0.762226791805392,-0.619638626505979,0.113159456379154,0.732798082885132,8,0.0707057387931927,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00740234432452651,0.00651687584464775,9.84726577526673,0.446474968533815,11.5640541285405,-9.40079080673291,1.71678835327381,11.1175791600067,11.6319450597957,5.47141524045563e-07,0.66345233251375,9.91436081187365e-08,8.8760292657101e-07,0.112498513793972,1.51307895971052e-07,6.44436555065415,-7.44770338070045,8.26572446366994,5.8695466100337,-6.07945889441192,7.90719990043922,74.303021242498,7.3206068777346e-08
"Fatty acid degradation_Homo sapiens_hsa00071",0.720826463412275,-0.145575572874971,0.65606773989058,-0.866402036287245,-0.0647587235216946,0.801643312765551,8,0.0644851233273377,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.02346040980777,0.00593848909097853,11.4561415316826,-2.31364198050756,10.4269269568407,-13.7697835121901,-1.02921457484187,12.7405689373483,11.6319450597957,1.09668456667228e-07,0.0398474351276226,2.99529128249548e-07,1.48000617486191e-08,0.324305520527897,3.46785299241517e-08,8.12395722700808,-5.17151120458199,7.11705692756504,10.1557411667273,-6.9523697540784,9.40599832603862,99.7175402053623,1.43199384569419e-08
"Fatty acid biosynthesis_Homo sapiens_hsa00061",0.886253848474514,0.461258631800357,0.938515188417522,-0.424995216674157,0.0522613399430086,0.477256556617166,8,0.155878466037383,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0498775203744039,0.0197898372121014,7.71583004056962,4.0157717947778,8.17082340097846,-3.70005824579181,0.454993360408841,4.15505160620065,11.6319450597957,6.56959761372832e-06,0.00181959223625109,3.71499788902138e-06,0.00319344699176896,0.657489138447479,0.00142449610167878,3.83306869564102,-2.08470105730738,4.48351397351634,-2.70789198657869,-7.39003982014917,-1.58168809478238,28.9307858671876,1.1069822186358e-05
"PPAR signaling pathway_Homo sapiens_hsa03320",0.551236597655793,0.290630588740818,0.805492107832754,-0.260606008914976,0.25425551017696,0.514861519091936,8,0.0995301353483945,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00321080360894679,0.00989168294282688,6.78810543461445,3.57891890213108,9.91908987532931,-3.20918653248337,3.13098444071487,6.34017097319824,11.6319450597957,2.26634077613933e-05,0.00397244470524772,5.07004034697886e-07,0.00778244453175493,0.00897959899274464,4.28555308143762e-05,2.53043471697004,-2.88384530380303,6.56825433827863,-3.61161895115033,-3.6562597898861,2.0517638788272,36.2625149319984,3.46021010612302e-06
"Primary bile acid biosynthesis_Homo sapiens_hsa00120",-0.292320681707288,-0.18589778055528,0.412738492842452,0.106422901152008,0.70505917454974,0.598636273397731,8,0.28912211494851,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0384679979928131,0.060569604223259,-1.45471462281582,-0.925108063320549,2.05396593025908,0.529606559495272,3.5086805530749,2.97907399357963,11.6319450597957,0.172196846234121,0.373704168048365,0.0631632127266844,0.606345328271176,0.00451080318634284,0.01186148845856,-6.46073158057313,-7.10758303216312,-5.50091604904741,-7.45307221418268,-2.96151297985257,-3.72696305610404,4.77616663265479,0.021301452386403
"Peroxisome_Homo sapiens_hsa04146",0.444365902144432,-0.0731732737652779,0.418714586340556,-0.51753917590971,-0.0256513158038762,0.491887860105834,8,0.0412837877754227,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0161115685243824,0.00425073696708814,8.3474579515706,-1.37456727212137,7.86559541656962,-9.72202522369197,-0.481862535000984,9.24016268869099,11.6319450597957,2.99588932572906e-06,0.195167940652785,5.43154384474077e-06,6.25550007722494e-07,0.638842532245021,1.06106478533267e-06,4.65901962732329,-6.60682951385834,4.08499466152375,6.238073410376,-7.37666565380981,5.90098603068991,52.2612755270342,4.98070302258295e-07
"Spliceosome_Homo sapiens_hsa03040",-0.368163356018732,0.0255405571090196,-0.645571695829641,0.393703913127751,-0.277408339810909,-0.671112252938661,8,0.0640995912347691,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0098903587736307,0.00590439433979281,-5.86811359185753,0.407088016406027,-10.2896933681354,6.27520160826356,-4.42157977627791,-10.6967813845415,11.6319450597957,8.6364148908472e-05,0.691334550800586,3.44584506659386e-07,4.71090529221337e-05,0.00089743697360272,2.28385967573214e-07,1.12543891366585,-7.46562705663154,6.97105250411641,1.68157410443592,-1.30464500886761,7.48512966875834,52.3046537202186,4.95849856746487e-07
"RNA degradation_Homo sapiens_hsa03018",-0.06032463030926,-0.065693684516572,-0.286431154191346,-0.00536905420731208,-0.226106523882086,-0.220737469674774,8,0.138573942024857,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.010619836050312,0.0162854473686722,-0.578949191717432,-0.630477225584774,-2.74894490611268,-0.0515280338673416,-2.16999571439525,-2.11846768052791,11.6319450597957,0.573663773742585,0.540571386630501,0.0180819086192972,0.959779053339685,0.0514839245021639,0.056394426868541,-7.33418611766325,-7.34308271411045,-4.29993227528551,-7.60175368050874,-5.36189568575138,-5.23633030785747,2.91480394127059,0.0792923342812282
"mRNA surveillance pathway_Homo sapiens_hsa03015",-0.14469011821993,0.0255162806408063,-0.330679354067722,0.170206398860737,-0.185989235847792,-0.356195634708528,8,0.12361999462096,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00864112844734137,0.0135888498052783,-1.52017347975629,0.268084466371178,-3.47425235766688,1.78825794612747,-1.95407887791058,-3.74233682403806,11.6319450597957,0.155173366316698,0.793329098905206,0.00480137074384874,0.0997876169257046,0.0751576734160915,0.00296007792536196,-6.37220656733774,-7.51593509665318,-2.9737745051343,-6.07337518992084,-5.71435859064973,-2.32948823668492,5.91243363032555,0.0107643646009204
"RNA transport_Homo sapiens_hsa03013",-0.338316931281324,-0.238077077215763,-0.654209041765113,0.100239854065562,-0.315892110483789,-0.416131964549351,8,0.0804983286380013,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00894279180669773,0.00753522963336241,-4.77332622475496,-3.35903837825377,-9.23025981496778,1.41428784650119,-4.45693359021283,-5.87122143671402,11.6319450597957,0.000494574984795743,0.00592018446618931,1.0728911002286e-06,0.183482052258428,0.000844649420503366,8.59579723293476e-05,-0.697649486624115,-3.28869331404734,5.78485627099054,-6.60364592761283,-1.24189192343966,1.32637423704612,29.2668644375971,1.04386716689363e-05
"Ribosome biogenesis in eukaryotes_Homo sapiens_hsa03008",-0.198811388366281,-0.920878071709207,-0.798079136741974,-0.722066683342926,-0.599267748375694,0.122798934967232,8,0.120545608087838,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00342293234709959,0.0130725753992623,-2.12964056204808,-9.86432070279311,-8.54891520700373,-7.73468014074504,-6.41927464495566,1.31540549578938,11.6319450597957,0.0552935721556945,5.3731035869477e-07,2.35356405364433e-06,6.41325787633319e-06,3.82210724955211e-05,0.213712558599689,-5.44082144290746,6.43376491989972,4.96213166089245,3.78373167588168,1.99148903298034,-6.41444726572923,46.2811330888287,9.55354007843732e-07
"Ribosome_Homo sapiens_hsa03010",-0.249009541498429,-0.260723139590762,-1.07796019955835,-0.011713598092333,-0.828950658059919,-0.817237059967586,8,0.0804888049142375,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0489298113923569,0.00753417516002603,-3.51353077410032,-3.67880993218076,-15.2100450111767,-0.165279158080433,-11.6965142370764,-11.531235078996,11.6319450597957,0.00447133633861327,0.00331779037203078,4.92349071155451e-09,0.871561881607695,8.76908879125416e-08,1.02224185420403e-07,-2.96407488991991,-2.70027411274443,11.3429704196937,-7.58841243616326,8.36365009112344,8.3080053548321,87.838192534163,2.90167786095305e-08
"Folate biosynthesis_Homo sapiens_hsa00790",-0.445204181020669,-0.463647260990263,-0.253289806903446,-0.0184430799695934,0.191914374117223,0.210357454086817,8,0.327083010542544,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00908408895370639,0.0766575058170345,-1.96937092307465,-2.05095431104012,-1.12043328003625,-0.0815833879654682,0.848937643038405,0.930521031003874,11.6319450597957,0.0731938274347185,0.0634971326460999,0.285129669674537,0.936364968414322,0.413046486533269,0.371011306940758,-5.70178564266234,-5.61125727915185,-6.80279139729236,-7.59958752169309,-7.12261140521576,-6.83469402347866,1.8222377522898,0.198370282412355
"One carbon pool by folate_Homo sapiens_hsa00670",-0.861139638791979,-0.973109303593268,-0.466622277018632,-0.111969664801289,0.394517361773347,0.506487026574636,8,0.150632596904515,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.00865033527004385,0.0186839744070734,-7.71586424952488,-8.71911934864388,-4.18096436755675,-1.00325509911901,3.53489988196813,4.53815498108713,11.6319450597957,6.56931022073142e-06,1.92580717723884e-06,0.00136140953612158,0.336152076549824,0.00430161138269588,0.000735287794578452,3.83311472184644,5.09137466675995,-1.68501306050051,-7.08036319773874,-2.91328191142181,-0.900989638041105,31.1891591629307,7.54327320431077e-06
"Sulfur relay system_Homo sapiens_hsa04122",-0.230177555873367,-1.0624815802282,-0.698058910497627,-0.832304024354836,-0.46788135462426,0.364422669730576,8,0.238949205563682,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0437001432122378,0.0423474586566601,-1.36991912071692,-6.32343942762561,-4.15455036547362,-4.95352030690869,-2.7846312447567,2.16888906215199,11.6319450597957,0.196575045785935,4.39103564889201e-05,0.00142574591032458,0.000366837959412084,0.016938720498476,0.0515850026397623,-6.57135680253941,1.79869471295417,-1.73256581021733,-0.47041374829365,-4.28749462137877,-5.15273210129642,16.0197446159279,0.000195382318949034
"Sulfur metabolism_Homo sapiens_hsa00920",0.461065806965955,0.390292050077433,0.111801038680946,-0.0707737568885225,-0.349264768285009,-0.278491011396486,8,0.110186200602447,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.0178420676095825,0.0114286578506312,5.28215243034715,4.47134025059878,1.28083696353458,-0.81081217974837,-4.00131546681257,-3.1905032870642,11.6319450597957,0.000215218157491301,0.000824077462309109,0.22519974377027,0.433750251042288,0.00186664880396314,0.00805293650318618,0.169675663922671,-1.26668382369713,-6.61748300802466,-7.25681791641287,-2.05998132790461,-3.34071320944132,12.7303023902921,0.00054771452666606
"Selenocompound metabolism_Homo sapiens_hsa00450",-0.220602476830437,0.182020984994349,0.0980420394325272,0.402623461824786,0.318644516262964,-0.0839789455618219,8,0.139320600994859,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.0158691119836594,0.0164281526185294,-2.10795652345538,1.73929290476431,0.936836066231107,3.84724942821969,3.04479258968649,-0.802456838533204,11.6319450597957,0.057448890673631,0.108347816845536,0.367886964597241,0.00245377260295034,0.0105154004709819,0.438377081256052,-5.4766756148476,-6.09909198608917,-6.98998816678233,-2.43818173789075,-3.81422398743597,-6.94730481185261,5.51038489719802,0.0135853554927716
"Aminoacyl-tRNA biosynthesis_Homo sapiens_hsa00970",-0.0438797897135693,-0.25241847862354,-0.426970864951784,-0.20853868890997,-0.383091075238215,-0.174552386328244,8,0.19102995603673,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,0.816496580927726,-0.00416809740104707,0.0281766360606452,-0.320158912345188,-1.84171405787181,-3.11529587125106,-1.52155514552662,-2.79513695890587,-1.27358181337925,11.6319450597957,0.754525633487948,0.0911433776823852,0.00924129148331364,0.154830171551263,0.0166160319817625,0.227673048584538,-7.4578300270436,-5.94352439121548,-3.63352416001329,-6.45981569546346,-4.26852031908563,-6.46556704177856,4.15823534680686,0.0319764974898855
