"","ConditionA_rep3","ConditionB_rep3","ConditionC_rep3","ConditionD_rep3","ConditionA_rep2","ConditionB_rep2","ConditionC_rep2","ConditionD_rep2","ConditionA_rep1","ConditionB_rep1","ConditionC_rep1","ConditionD_rep1"
"leukocyte activation (GO:0045321)",0.168175573425247,-0.207499382683787,0.240952050760267,-0.197278494025616,-0.0467220087299721,-0.00511664150044061,0.193823129911128,-0.248305674508216,0.119946994598179,-0.248467829567088,0.313130135845849,-0.256261240902163
"platelet-derived growth factor receptor signaling pathway (GO:0048008)",-0.310074193755944,-0.0219271593106842,0.550673085360723,-0.282591339345879,-0.105869125124682,0.18137745118238,0.192363913432015,-0.169112703150332,-0.0481714016959936,0.0396534091164977,0.319878744685607,-0.273621393966482
"insulin-like growth factor receptor signaling pathway (GO:0048009)",0.417743028383082,0.0141297102356591,-0.434129776200796,-0.156932941240601,0.28945493538388,-0.50427098254118,0.290008638730069,-0.367770894231883,0.00782908426863524,0.077519847987766,0.337224306907129,-0.218398178329586
"nucleoside monophosphate metabolic process (GO:0009123)",-0.0965168578824548,0.282934770238626,-0.272636069510941,0.0916613214319087,-0.0388974734517621,0.169791519622347,-0.201367537844888,0.0140316315939932,-0.0998933416569482,0.197688423230416,-0.208241667859811,0.105062457718872
"antigen processing and presentation of peptide antigen (GO:0048002)",0.0487986333212746,-0.224958150147216,0.326924263682336,-0.157528765826016,-0.017565495940202,-0.219638094746882,0.241323356235429,0.0270680089048675,0.0186392208941525,-0.327592252506406,0.317972990077292,-0.0636939637549827
"negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176)",0.183312243532059,0.196410385142096,-0.363244151381855,-0.117840377823185,0.194190345088581,0.129116848023487,-0.346980197631059,-0.008501003747444,0.0814473022690333,0.262121157403641,-0.183696428612971,-0.197613111957152
"mRNA transport (GO:0051028)",-0.0154144387791071,-0.0391121376990243,-0.17176257288369,0.186828910257392,0.073045626737084,-0.0983094988151373,-0.125921410542408,0.24296266037436,-0.0260458799463761,-0.0545269965759038,-0.200695810959828,0.255886958380139
"ameboidal-type cell migration (GO:0001667)",0.0952570702361306,-0.0524241371007191,0.317702149761295,-0.188479367306766,-0.051173249606393,-0.0601027905487425,0.194025420256519,-0.0160225423952258,-0.0233867770032241,-0.213754241018878,0.366888909151411,-0.202579307430104
"negative regulation of calcium ion transmembrane transport (GO:1903170)",0.0936785356586455,-0.111475125829685,-0.246105126067123,0.298370295065785,-0.288762446657134,-0.0714723535495923,-0.080896241530407,0.268393718844566,-0.118223486644545,0.247759260273868,-0.21469597976093,0.060520184431243
"fucosylation (GO:0036065)",-0.707278156420568,0.26228951650437,0.171041046152965,0.211482872697723,-0.0437177783258176,0.599969436352549,-0.527151809919865,0.0800309052192541,-0.221789992650739,0.29212459178114,0.224148677133176,-0.157623276026893
"cellular polysaccharide metabolic process (GO:0044264)",0.0494438985247297,-0.260768023278472,0.225736414543617,0.0475744208599359,-0.0669162606299567,-0.193686670082495,0.243167061923858,0.0645138383476868,-0.0925231272727685,-0.429255760979301,0.242467207794283,0.34690246007903
"axonal fasciculation (GO:0007413)",0.536538180148678,-0.764474803365427,0.587873045949771,-0.421062762359125,-0.365888631819758,-0.284156562621984,0.795357650402644,-0.606495772885876,0.106900363176964,-0.277639681200549,0.694141796936679,-0.692256146033069
"cellular carbohydrate metabolic process (GO:0044262)",-0.015896293052954,-0.0545907494444989,0.20319040259499,-0.0911549399193488,0.0458420768708197,-0.244250218309264,0.321898129535352,-0.0737807024026962,0.0431707640938146,-0.338582139316996,0.274777012859413,-0.00507087728180786
"response to nerve growth factor (GO:1990089)",-0.569594089026054,0.0342809096553494,0.564919836408363,0.278452519334595,-0.286381241347295,-0.132328089559133,0.192806044227014,0.200157713969592,-0.46925102739252,-0.195164348925403,0.457713331192068,0.277239150897514
"regulation of multicellular organismal metabolic process (GO:0044246)",-0.358544739807067,0.345399131103777,-0.0227428046308072,-0.189084898497682,-0.224212690640754,0.355272651466101,-0.204879231979658,0.381353492245518,-0.248130975940014,0.257621859215629,0.154107129071846,-0.0969680112297882
"granulocyte differentiation (GO:0030851)",0.513995986529264,-0.117932737019249,-0.337795433116917,-0.0278260869565375,0.436483901088847,0.104387726691047,-0.27811193743241,-0.218929222614801,0.283267747458878,-0.266533839240832,-0.360160007983732,0.197366347607425
"nucleoside monophosphate catabolic process (GO:0009125)",-0.0597019793667505,0.276486732962625,-0.255355796819298,0.0261962379163494,0.0122644772751809,0.132422986310418,-0.181132107182005,-0.0418596195335662,-0.0128176564412716,0.164146686235203,-0.215001896208835,0.0408855718573414
"ncRNA metabolic process (GO:0034660)",-0.197672258143578,0.246016815922905,-0.453778206070319,0.420175280036241,-0.106467345877241,0.219353201120847,-0.391467219483991,0.318829965884863,-0.237080451539085,0.275954984404623,-0.494739841417826,0.420306937236392
"positive regulation of T cell mediated cytotoxicity (GO:0001916)",0.659259520839564,-0.305200887372062,0.272376613506094,-0.67887708960798,0.613536127121407,-0.101137800252828,0.155539195473091,-0.547490974351167,0.728457445170046,-0.192453528385059,0.317648594747292,-0.805140004422556
"positive regulation of tumor necrosis factor production (GO:0032760)",-0.0589633863198614,-0.158074503824433,0.177358688273352,-0.127780660476846,0.089319010002361,-0.00652784602882767,0.244234893470291,-0.110100857673613,-0.111419905587705,-0.064544724765099,0.279951317623214,-0.0889480273950889
"regulation of neuron projection development (GO:0010975)",0.0534939771292729,-0.205982986580496,0.292607787025972,-0.048357952920577,0.135191114218353,-0.125526669539571,0.0671067254494321,-0.0353430614288283,0.0831111740131763,-0.276399973909148,0.248512779236592,-0.03473598350929
"regulation of natural killer cell activation (GO:0032814)",-0.0472895626858378,0.343856626409081,0.118911762587134,-0.501636755681835,0.345830164111583,0.486732901468656,-0.456828024363329,-0.341876472334115,0.132535289018857,0.137934516903801,0.16887080646294,-0.348010041248439
"positive regulation of natural killer cell activation (GO:0032816)",-0.0472895626858378,0.343856626409081,0.118911762587134,-0.501636755681835,0.345830164111583,0.486732901468656,-0.456828024363329,-0.341876472334115,0.132535289018857,0.137934516903801,0.16887080646294,-0.348010041248439
"telomere maintenance via recombination (GO:0000722)",-0.0402779296650272,0.455220168413185,-0.593378630121454,0.281730976531693,-0.123105974520411,0.362536489862953,-0.645261597678062,0.554975105569007,-0.142167776755568,0.520973971093591,-0.64548422671446,0.20660889456705
"polysaccharide biosynthetic process (GO:0000271)",0.121338132345772,-0.173987853026008,-0.108496774003304,0.111258681990824,-0.0466890146049892,-0.348990451382329,-0.0122607568953691,0.278831305105259,-0.111283718356085,-0.462376984642823,0.252866401887288,0.351139871124144
"regulation of monooxygenase activity (GO:0032768)",-0.195184610172189,0.221937991483848,-0.0893641683507596,0.231276542852821,-0.212077552681398,0.337435194047881,-0.265373006663866,0.154494138995202,-0.0538185348101296,0.0801508605499385,0.0460512150599372,0.0343538836955854
"negative regulation of monooxygenase activity (GO:0032769)",-0.274064024334907,0.33570752089736,-0.314130550895681,-0.0651640315727514,-0.316364933250386,0.442045071981806,-0.329694804286367,-0.111278604966359,-0.143750728302095,0.060669218441365,0.309016515775955,-0.268363669186503
"hexose metabolic process (GO:0019318)",-0.173371219455568,-0.131839585458409,0.336262959867645,-0.0966943385314092,-0.157773977692481,-0.174396611526445,0.34275782037294,-0.114610445413177,-0.145317328376258,-0.0936887250943915,0.238543547387104,-0.0249612668737758
"hexose biosynthetic process (GO:0019319)",-0.250076777179336,-0.316572104962359,0.529572230626256,-0.1813300962811,-0.248959404687939,-0.349804888038289,0.578912504507704,-0.0745788171844033,-0.142779062800825,-0.189342263943885,0.35928337641939,-0.103082185468
"regulation of mitotic spindle organization (GO:0060236)",-0.279799478190485,-0.268897380676461,0.641302522240142,0.173275283476278,0.574298974602134,0.0773965003514687,-0.482630524792118,0.20682276280031,-0.412258773887657,0.310772566731585,-0.65470857927787,0.517611751697999
"positive regulation of myeloid leukocyte mediated immunity (GO:0002888)",0.299589387239401,-0.685176803747518,0.754264055590654,-0.294061907770142,0.427693995271002,-0.45546430827554,0.439951577952098,-0.205009807934179,0.140713834491439,-0.749871726397191,0.703364781648839,0.268379189911942
"regulation of immunoglobulin mediated immune response (GO:0002889)",0.0352639882185329,0.078294421975406,-0.0279445261467972,-0.162097027591061,0.286235617207285,0.0846575655222925,-0.100931040032236,0.025348106764701,0.266033138785377,0.114026002320013,-0.138415355796556,0.0323812551635777
"adrenergic receptor signaling pathway (GO:0071875)",-0.888186986734222,0.109128237523709,0.253524500718452,0.679090334807309,0.343707284464803,-0.225421037184547,-0.133320484657077,0.173248101856138,-0.710360075805581,0.480101073910258,-0.384554643082859,0.661402400505342
"cellular response to epinephrine stimulus (GO:0071872)",-0.642566595379972,0.427612377167996,-0.117437375048544,-0.034412007764147,-0.679796587114573,0.538593665932562,-0.00896359240734393,0.424384225536414,-0.300018272000031,-0.0124183064652453,-0.0571002160671187,0.337318251451983
"response to epinephrine (GO:0071871)",-0.642566595379972,0.427612377167996,-0.117437375048544,-0.034412007764147,-0.679796587114573,0.538593665932562,-0.00896359240734393,0.424384225536414,-0.300018272000031,-0.0124183064652453,-0.0571002160671187,0.337318251451983
"cellular response to catecholamine stimulus (GO:0071870)",-0.608247336388808,0.256165246019121,0.278516774820816,-0.0186682204999165,-0.570615821018768,0.320963391466067,0.0788074636667481,0.31550470073682,-0.596091322618489,0.215345713093182,0.259642068013992,0.279012087317944
"positive regulation of neuron death (GO:1901216)",0.111339741460075,0.0983086517210408,-0.157150915956033,-0.181621384434549,-0.135139392887691,-0.0747706530557642,0.132000463470069,0.06818815126294,0.0669008446531274,0.191470692648036,0.214837657700417,-0.500614300047761
"regulation of neuron death (GO:1901214)",0.195247961875879,-0.0780370659799197,0.0409669832300815,-0.102852423956488,0.180467460107678,-0.174470288467502,-0.0160594401713712,0.0343149324527707,0.0875512793681542,-0.00652956985648706,0.110421070445474,-0.270481053464951
"regulation of growth of symbiont in host (GO:0044126)",-0.237493247413486,-0.325777469201819,0.535322647792615,0.00402834489032597,-0.427216378192956,-0.261116231279291,0.457821256959081,0.375230190146279,-0.349101275817681,-0.248894493731978,0.549192210646159,0.00113070995892942
"cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)",0.0909558528052205,-0.114885778244373,0.306193816132176,-0.207283838386957,0.135769069184138,0.139660737633252,0.0202029433589334,-0.175298544317772,-0.0246398609364983,-0.0058011799433442,0.279791077983345,-0.357867669669721
"regulation of transcription from RNA polymerase II promoter involved in heart development (GO:1901213)",-0.481312444698604,-0.655715190886061,0.0199231218709218,0.748866232628656,0.406511463757158,-0.401617209048354,0.291459654352225,0.174111226416403,0.193999877328068,-0.483069242970366,-0.0331701153056284,0.00603232725281788
"regulation of myeloid leukocyte mediated immunity (GO:0002886)",-0.0208224008893979,-0.415638980818921,0.630330804674046,-0.422508734828264,0.0590612612102611,-0.447657517439634,0.615861713273046,-0.259805133782105,-0.281446610545051,-0.254907555162469,0.41631393829026,-0.257591319368702
"ovarian follicle development (GO:0001541)",-0.198638565119825,-0.0927540718348935,0.140405798172747,-0.0476039854499194,-0.143263610780135,0.0325201524507845,-0.265363040641768,0.285823242845193,-0.321697440615279,0.452878643824891,-0.0912656890841795,-0.157862828825957
"lipopolysaccharide metabolic process (GO:0008653)",0.624131396083346,-0.0300875551380188,-0.468064225179252,-0.163176626166692,0.311494949415238,-0.775854270706928,-0.0393400872462039,0.519146045755221,0.230890713834474,-0.255651903551127,0.088636140067667,0.273447093434012
"cellular amino acid biosynthetic process (GO:0008652)",0.146291742713883,-0.0639836151341481,-0.21778436305861,0.124805174769589,0.177434830992136,-0.0416597401078066,-0.282522753705821,0.0814885821803822,0.227820040477736,-0.114337142036518,-0.118791457344949,0.0918787982768701
"intra-Golgi vesicle-mediated transport (GO:0006891)",0.122103998324909,-0.0339667859693695,0.413031404418255,-0.498613600560121,0.106826866665645,-0.178957455839227,0.472997557795336,-0.468484390450794,0.243313942185522,0.198377425635932,0.165213558787677,-0.518200153375266
"dosage compensation (GO:0007549)",0.15879381765351,-0.499188001542061,0.17183432126368,0.0903476041112653,0.571480183437117,-0.675438062370016,0.564272253183121,-0.236520023405081,0.0693632485385039,-0.419983820339295,-0.0423567149989284,0.300581443240351
"hexose transport (GO:0008645)",-0.109059732628214,0.338253142037939,-0.254499016875606,-0.179438733148791,-0.0395680175427797,0.137855632683482,0.00473480935948692,0.0718600075002883,-0.205616300338835,0.320551959586853,-0.324557615093996,0.0053347311303561
"regulation of phosphoprotein phosphatase activity (GO:0043666)",0.189384165109489,-0.16333533084876,0.258390410909457,-0.0324481830313456,0.408596473023124,-0.221928760816043,0.132243787655293,-0.221231175681048,0.227911326977998,-0.515239023953792,0.47922973146831,-0.196219308461002
"regulation of lipid transport (GO:0032368)",0.205543129195236,0.0139746781024488,0.200345984554861,-0.353352690537904,0.120207712407356,-0.0451119207698302,0.167702128739371,-0.253593949849032,0.197336579090519,-0.32828150403481,0.421132297614676,-0.231929887487221
"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)",0.127508878423111,-0.257937404529265,0.403422611373121,-0.330371847304232,0.319446741417318,-0.199052073133199,0.396743513011186,-0.587979860153906,-0.1633511750208,0.33929711092124,0.291678331328762,-0.212519377590443
"intracellular lipid transport (GO:0032365)",-0.0295156848767646,-0.0626820484834505,0.498610097952206,-0.439571082726199,-0.0222854433380778,0.386205117345551,0.349223595984615,-0.494171109070166,-0.206434189190004,-0.208838502693091,0.689352483605306,-0.651161925583102
"proteasomal protein catabolic process (GO:0010498)",-0.0393205171946535,0.029325998869554,-0.0149586495897303,-0.0289605533538811,-0.0458997880196592,-0.0197530721626907,0.0311061134345444,0.154291213323112,-0.0621363392374964,-0.00450423268151989,-0.12358175211568,0.16076570981507
