	log(HR)	log(HR) lower 95%	log(HR) upper 95%	pvalue	BH-corrected pvalue	prognostic association
CAND1	0.4830215431468891	0.10233268609054036	0.8637104002032379	0.012889043764422495	0.1008702874325827	not prognostic
STX12	0.1268677807218849	-0.23295471228059803	0.4866902737243678	0.4895324658622213	0.7231123852275974	not prognostic
STX18	-0.23533835591215851	-0.6154923467592017	0.14481563493488464	0.22500120433072446	0.4890594276215043	not prognostic
STX4	-0.8426298916877881	-1.2971705482907858	-0.3880892350847905	0.0002797199058755074	0.016053412290406525	favorable
STX5	-0.2282690611178513	-0.6730207747616639	0.2164826525259613	0.31443837625451065	0.5867375536904198	not prognostic
STXBP3	-0.6938591179685918	-1.144443509544172	-0.2432747263930115	0.0025430883166054252	0.043785134035708405	favorable
ATP9B	-0.0024644150158446812	-0.35831802413896296	0.35338919410727365	0.9891702784967816	0.9962922154777462	not prognostic
CAMSAP1	-0.11164802904645203	-0.5720646413369911	0.348768583244087	0.6345884829608848	0.820073713618476	not prognostic
SUDS3	0.33653983893684014	-0.1118305367295942	0.7849102146032745	0.14125906720583792	0.3799016006890558	not prognostic
SUGP1	0.271941742582406	-0.21050624029747284	0.7543897254622849	0.2692574991125521	0.5423312462440222	not prognostic
CAMK2G	-0.014936793746075932	-0.3813768647448182	0.35150327725266634	0.9363232662241938	0.9755501224840227	not prognostic
ATRAID	0.4452436513065897	0.012333498581363622	0.8781538040318158	0.043820595132920526	0.19834468565472066	not prognostic
STK25	0.23839532437902658	-0.24164130402733228	0.7184319527853854	0.3303766915814484	0.6009472815377301	not prognostic
STK24	0.3889136303447263	0.03507811499815572	0.7427491456912969	0.031219120853277812	0.16288157867097683	not prognostic
CAPNS1	-0.3113966610020504	-0.7548541064593755	0.13206078445527464	0.16873173305638947	0.41997642648147204	not prognostic
EHMT1	0.2966176476055637	-0.10013621669683603	0.6933715119079634	0.14284151351359875	0.3818632638062854	not prognostic
SRBD1	-0.1781223212543272	-0.5826803332587542	0.2264356907500999	0.38816496088573227	0.6466767575009231	not prognostic
SRCAP	0.06275633247365221	-0.35211527441967183	0.47762793936697623	0.7668653468758313	0.8908453938730138	not prognostic
SREBF2	-0.1413430641806703	-0.5723596492656797	0.2896735209043392	0.5203992727868569	0.7433207864168363	not prognostic
SRP54	-0.1575982931609409	-0.548614984416462	0.23341839809458018	0.4295519755823901	0.6777897140269896	not prognostic
SRP68	0.014534321277567212	-0.41665224693657954	0.44572088949171396	0.94732532697516	0.9799426519247381	not prognostic
SRP72	0.25505250483255215	-0.15008427180150746	0.6601892814666117	0.21724435045628365	0.48048139072013524	not prognostic
SRPK2	0.1401333324500273	-0.23570257348193896	0.5159692383819936	0.4649087931594549	0.7050014270251693	not prognostic
CASKIN2	-0.11525973486956681	-0.5593476639557455	0.3288281942166119	0.6109666273301269	0.805119843168476	not prognostic
CASK	-0.2975988174550414	-0.5968848044957656	0.001687169585682824	0.05130557059677261	0.21831690758217928	not prognostic
SRRM2	0.20003433177658678	-0.3329878132760208	0.7330564768291944	0.46200957219616745	0.7032253825012389	not prognostic
SRSF1	0.2842002427387577	-0.3550087424184724	0.9234092278959878	0.38352252438270107	0.6427699664541974	not prognostic
SUN1	0.22361481239342962	-0.10592440246869778	0.5531540272555571	0.1835284467290583	0.4402813996691476	not prognostic
SRSF10	0.3416458083284758	-0.20490239268570754	0.8881940093426591	0.22051185041896124	0.48471460761133317	not prognostic
SRSF5	-0.1226408169329184	-0.7476673389422649	0.5023857050764281	0.700549936880366	0.8590636330488861	not prognostic
SSR1	-0.08279952293492217	-0.47344785749073975	0.30784881162089545	0.677832684916029	0.8469833954017039	not prognostic
SSR4	0.10520071794876254	-0.2646694019697776	0.47507083786730275	0.5772098177341587	0.7847774484698441	not prognostic
ST5	0.24125934249516437	-0.11340611766530947	0.5959248026556382	0.1824480208814961	0.43827666513336044	not prognostic
STAG1	0.22705773590288206	-0.14888814967794364	0.6030036214837078	0.23651304827997804	0.5030889335354344	not prognostic
STAM	0.5256458457730933	0.016098502351088784	1.0351931891950978	0.04318807234665518	0.19677496779623604	not prognostic
STAM2	-0.318650775100782	-0.7221342141330713	0.0848326639315074	0.12165113269125398	0.3496444914878963	not prognostic
ATP6AP1	0.5442591690086142	0.22334100627610787	0.8651773317411204	0.0008873976874811794	0.025382976025619806	unfavorable
STAT5A	-0.2259240717929545	-0.6495450552141414	0.19769691162823236	0.29589303047135385	0.5701959323740919	not prognostic
CAPZB	0.2502003517289049	-0.39525445464858083	0.8956551581063907	0.44740460106774815	0.6931326169509516	not prognostic
CAPZA1	0.22236191416257933	-0.2735113282125957	0.7182351565377544	0.37945730238561004	0.6405130520849107	not prognostic
SRSF2	0.03738765096156549	-0.5454380546697678	0.6202133565928988	0.8999459615309264	0.956119163828929	not prognostic
SPTLC1	0.546632172426637	0.18807202689873226	0.9051923179545417	0.0028080531123734955	0.046384685452176944	unfavorable
ATXN1	-0.3692080640831471	-0.8544794966580389	0.1160633684917447	0.13591021164248643	0.37279538138332746	not prognostic
SYF2	0.2937878302045119	-0.25490516464408103	0.8424808250531048	0.2939813662987235	0.5682243463887029	not prognostic
TBC1D9B	-0.5342354015514515	-1.0078077747971657	-0.06066302830573739	0.027033844198273052	0.15005208128154904	not prognostic
TBCC	0.58321112344252	0.13750156920609685	1.0289206776789432	0.010329075246486298	0.09066295164881552	not prognostic
TBCK	0.05454010893482355	-0.5488928466832261	0.6579730645528732	0.859392519625839	0.9367106438044968	not prognostic
TBK1	0.8349839906666452	0.33102652025518164	1.3389414610781087	0.0011647509140913998	0.02888646796083186	unfavorable
TCEB2	0.058790358968765256	-0.38281658669983937	0.5003973046373699	0.7941491334647399	0.9055039724795996	not prognostic
TDRD7	-0.244169391482295	-0.5700744663376427	0.08173568337305265	0.14199210184108393	0.38095753304861385	not prognostic
TERF2	0.20748096124499257	-0.2075993114174027	0.6225612339073878	0.32723295520199847	0.5985120833347278	not prognostic
TEX2	0.02510840164766814	-0.28839799029156243	0.3386147935868987	0.8752673235635613	0.9451535819400029	not prognostic
TFIP11	0.13503355163966735	-0.4016951640470128	0.6717622673263475	0.6219419727150048	0.8121713071349823	not prognostic
C7orf26	0.11696547310964926	-0.3072495746518626	0.5411805208711611	0.5889174648426794	0.7921541560601726	not prognostic
C7orf25	0.0519846984634572	-0.395407631472478	0.4993770283993924	0.8198500986250252	0.9168271212827692	not prognostic
TGFBRAP1	0.20994679398374513	-0.31684937167311034	0.7367429596406007	0.4347351194637832	0.6829590322090281	not prognostic
BABAM1	-0.30451870949659676	-0.8478604002803107	0.2388229812871172	0.2719983818973609	0.5450316725888702	not prognostic
THAP11	0.007907715366206032	-0.47077627545640405	0.48659170618881614	0.9741705949783328	0.9898705410102161	not prognostic
THRAP3	-0.049131574939981264	-0.6033026238139803	0.5050394739340178	0.8620493220717892	0.9384639567739212	not prognostic
TIA1	0.4353204151722584	0.04957274165888581	0.821068088685631	0.02697768612840793	0.15011263139069994	not prognostic
TIAL1	0.2698506580235499	-0.21669071444182336	0.7563920304889231	0.27701219542590066	0.5499091320727469	not prognostic
TIMM44	-0.1417855117865665	-0.4426597130628177	0.1590886894896847	0.3556823503379277	0.6218363762107922	not prognostic
C3orf38	0.04618110448628865	-0.4919302530785771	0.5842924620511544	0.8664215972562838	0.9404792143835485	not prognostic
C2orf76	-0.07158689537882901	-0.435084694960995	0.291910904203337	0.6995015870442745	0.8584835790003275	not prognostic
ZZEF1	0.19832011849526127	-0.22547315676191665	0.6221133937524392	0.35904143496262253	0.6235689558138429	not prognostic
TLK1	0.1203185761492462	-0.2581810432670928	0.49881819556558515	0.5332588041474436	0.7514978865940599	not prognostic
ZYG11B	-0.535684517154696	-1.03771655342172	-0.03365248088767181	0.03649711800333365	0.17700904522418534	not prognostic
AZI2	0.06022572699852928	-0.3133019607833746	0.43375341478043317	0.7519913186489455	0.8840045005073541	not prognostic
TBC1D8	-0.07102264098111491	-0.49070878560423925	0.3486635036420095	0.7401303321197651	0.8775509023266134	not prognostic
TBC1D5	-0.26508108778436923	-0.684784511204931	0.15462233563619254	0.21575445252072242	0.47848640411642995	not prognostic
TBC1D23	0.13513157327214206	-0.3757797382658232	0.6460428848101074	0.6041838665545913	0.8036336587822398	not prognostic
CDK5RAP2	-0.11692107222797164	-0.5123118269261295	0.2784696824701863	0.5621970014691531	0.7751963274531538	not prognostic
SYMPK	0.6890290137605409	0.12157687340128442	1.2564811541197973	0.01731794115941516	0.11835689099255263	not prognostic
SYNJ1	0.18119586992668568	-0.246837234713509	0.6092289745668804	0.40671065132512074	0.6620509929661464	not prognostic
SYNRG	0.4759689420757765	-0.14975465551079797	1.101692539662351	0.13599166567488777	0.3729045582809403	not prognostic
CACTIN	-0.464298297442126	-1.0014888310817665	0.07289223619751456	0.09026274428738564	0.2956905779747397	not prognostic
SZRD1	-0.059822643047970595	-0.4410168095259595	0.32137152343001835	0.7583969014235803	0.8864135063244535	not prognostic
TAB1	0.2182343397499417	-0.3496055953002626	0.7860742748001459	0.4512933343250284	0.6957859862600274	not prognostic
TAF1	0.1722147437351415	-0.31707458174121533	0.6615040692114984	0.4902905087547095	0.7238738332587259	not prognostic
TAF2	0.4684699048024987	-0.04805067871884816	0.9849904883238456	0.07546411624018108	0.2682136691934661	not prognostic
TAF4	0.3045940698363843	-0.17062362889416804	0.7798117685669367	0.20902444931889544	0.4704363737436075	not prognostic
TAF5L	-0.20579481728447124	-0.692239930987671	0.2806502964187285	0.40700271074358396	0.6619246629041431	not prognostic
SUPT6H	0.290321530998253	-0.15098055600944643	0.7316236180059523	0.1972552554798867	0.456219659599955	not prognostic
TAF6	0.35772460514077964	-0.14965481578149842	0.8651040260630577	0.1670146822894777	0.4179101315085785	not prognostic
TAF7	0.5080343282885118	0.10634122326835932	0.9097274333086642	0.013181405264688804	0.10217586262749685	not prognostic
TAF9	0.20821136838678295	-0.33866018272840465	0.7550829195019706	0.4555342033648805	0.6988344281572609	not prognostic
CAB39	0.11893205284439329	-0.33728638124527394	0.5751504869340605	0.6093895507587199	0.805174829979755	not prognostic
TANGO6	0.18088755507017612	-0.2108821421171524	0.5726572522575046	0.3654903812298591	0.6287923487991792	not prognostic
TANK	0.3297617716659945	-0.08380680983613392	0.743330353168123	0.11810179654348753	0.3455442432855699	not prognostic
TAOK1	1.3587569520501064	0.7465377346849768	1.970976169415236	1.3617699030345994e-05	0.00761995371366798	unfavorable
TAOK3	-0.5658978847472133	-1.017817893534842	-0.11397787595958447	0.014116594238136729	0.10585081089952943	not prognostic
TARDBP	0.909630226928535	0.3400076805651675	1.4792527732919025	0.001748858053233932	0.03550459444581268	unfavorable
TBC1D10B	0.5853034735178215	0.10652706244400428	1.0640798845916388	0.016572686968276764	0.11493049297210059	not prognostic
TBC1D15	0.28370386387208557	-0.09365900691438045	0.6610667346585516	0.14061257571141955	0.3790738904981449	not prognostic
TBC1D20	0.16329480366515764	-0.16729062900297026	0.49388023633328554	0.3329760364388087	0.6031022565722545	not prognostic
TAF6L	0.2790884152636458	-0.3133840888326255	0.8715609193599171	0.355874296985778	0.6219290612753603	not prognostic
CAST	-0.30661865467131305	-0.6571573297645152	0.04392002042188914	0.08645632752711419	0.28839176615136114	not prognostic
SPTBN1	-0.2921663662893938	-0.674881170580626	0.09054843800183843	0.13458952025773804	0.37076306919000884	not prognostic
SPTAN1	-0.4356043628344673	-0.8268110580491909	-0.04439766761974373	0.029080142889510205	0.15655713727587783	not prognostic
CDC26	0.08557365758521905	-0.40824787549713865	0.5793951906675767	0.7341280456881029	0.8755359521840396	not prognostic
CDC16	0.4181190281584293	-0.03447505746553381	0.8707131137823924	0.07019205087011418	0.25755304567218534	not prognostic
CCZ1;CCZ1B	-0.06935330407821994	-0.5036285829575289	0.36492197480108907	0.7542774853050724	0.884833113985366	not prognostic
CCT8	0.3968647554618572	-0.06981499817013803	0.8635445090938524	0.0955632105412091	0.3055633657055161	not prognostic
CCT7	0.38249093281790647	-0.07371414103829255	0.8386960066741055	0.10032692784281683	0.3145052468405949	not prognostic
CCT6A	0.3936516435833935	-0.07329468777839626	0.8605979749451833	0.09847008408681074	0.31152037555802703	not prognostic
CCT5	0.42394156166644137	-0.09690795893814841	0.9447910822710311	0.11064561526457356	0.33208521403410224	not prognostic
CCT4	0.43528228724417317	-0.014624323836881559	0.8851888983252278	0.05792634965055655	0.23193855475019354	not prognostic
CCT3	0.3972653523735547	-0.0378547830848312	0.8323854878319406	0.0735423521330739	0.2649596292343705	not prognostic
CCT2	0.31304843373193186	-0.1530904613437225	0.7791873288075862	0.1880841473302795	0.44524520651718463	not prognostic
ATE1	0.13324361283659225	-0.24536710448272075	0.5118543301559053	0.4903415487927927	0.7238298246235569	not prognostic
CCNY	-0.029539342929259416	-0.4197887021681469	0.36071001630962807	0.8820613892436221	0.9476893817230467	not prognostic
CCDC93	0.24793375303707418	-0.2582025482812004	0.7540700543553488	0.33700512351991235	0.6061082504768532	not prognostic
CCDC9	-0.04108956038398067	-0.45097475812788435	0.36879563735992305	0.8442348388039671	0.9294680904835118	not prognostic
CCDC88A	0.5109354118831984	0.11958449291507567	0.902286330851321	0.010501386799114736	0.09154714314749195	not prognostic
SLC9A6	0.17388742802228058	-0.18906972930285038	0.5368445853474115	0.3477359420806275	0.6153943248562677	not prognostic
CCDC53	0.15700691230715566	-0.2625124786679299	0.5765263032822413	0.46323838425511044	0.703899058763748	not prognostic
SLK	0.20950181942647558	-0.15941253768951044	0.5784161765424616	0.2656917340285001	0.538297826376366	not prognostic
SLMAP	0.11032179224038907	-0.3519585670786565	0.5726021515594346	0.6399709591557123	0.8235820033521766	not prognostic
SLTM	-0.06092307224255567	-0.6665599920759057	0.5447138475907943	0.8437027807971587	0.9292251195075608	not prognostic
SLU7	0.2365851864513776	-0.24274522614140664	0.7159155990441619	0.3333501529976617	0.6034136513926537	not prognostic
SMAD3	0.11217815388272456	-0.2988293289160928	0.5231856366815419	0.5926900038085375	0.7950784543149291	not prognostic
SMAD5	-0.05570545167345805	-0.4360465616371213	0.32463565829020524	0.7740664596687069	0.8951455713528716	not prognostic
CDC37	-0.1790560161545981	-0.5589939255189438	0.2008818932097476	0.35564980253179745	0.6219009144662466	not prognostic
CDC40	0.1405077594718884	-0.35273386539745344	0.6337493843412303	0.5766210675989636	0.7843343084493346	not prognostic
CDC42BPA	-0.09176709567819655	-0.4411438158968729	0.25760962454047975	0.606690651177768	0.8035061242595498	not prognostic
CDC42BPB	-0.34357661484622176	-0.7514634787120489	0.06431024901960541	0.09875030036383661	0.312076046296304	not prognostic
SFPQ	0.26022178636220017	-0.3099839227262351	0.8304274954506354	0.3710766376262794	0.6335333975339587	not prognostic
CDKN2AIP	0.11601071788774497	-0.27755487061987244	0.5095763063953624	0.5634426788811691	0.7760772775420165	not prognostic
ASCC1	-0.10846263084797632	-0.4866414789400828	0.2697162172441302	0.5740325403775428	0.7825968225978591	not prognostic
CDK9	0.35390952456089536	-0.17848994905146748	0.8863089981732581	0.1926174673398888	0.4507329286706807	not prognostic
CDK7	0.643005602925328	0.10189978163872915	1.184111424211927	0.01985589719134532	0.12807625904475117	not prognostic
SGSM3	0.33815683364950777	-0.1442599084627454	0.8205735757617609	0.16948376603194298	0.42067872394898403	not prognostic
CDK5RAP3	-0.23200256552293247	-0.5758439029146716	0.11183877186880659	0.1860147712210109	0.44327661611437597	not prognostic
ASCC3	-0.06413352976800275	-0.4517691323081242	0.32350207277211873	0.7457320449422427	0.880577551881812	not prognostic
SH3GLB1	0.36440472788611	-0.00546936121566971	0.7342788169878898	0.05348530046513669	0.22251575049459515	not prognostic
SH3GLB2	0.19264084945589555	-0.21368141632353582	0.598963115235327	0.352766985866691	0.6195219349675332	not prognostic
SHARPIN	-0.06398380171407222	-0.5238073715664892	0.39583976813834465	0.7850636730220295	0.9001889170807159	not prognostic
